month,day,year,elevation,
12,16,2011,3642.46, 
12,17,2011,3642.31, 
12,18,2011,3642.09, 
12,19,2011,3641.94, 
12,20,2011,3641.74, 
12,21,2011,3641.56, 
12,22,2011,3641.4, 
12,23,2011,3641.14, 
12,24,2011,3640.95, 
12,25,2011,3640.72, 
12,26,2011,3640.52, 
12,27,2011,3640.3, 
12,28,2011,3640.15, 
12,29,2011,3639.99, 
12,30,2011,3639.79, 
12,31,2011,3639.75, 
1,1,2012,3639.63, 
1,2,2012,3639.51, 
1,3,2012,3639.39, 
1,4,2012,3639.25, 
1,5,2012,3639.12, 
1,6,2012,3638.98, 
1,7,2012,3638.89, 
1,8,2012,3638.78, 
1,9,2012,3638.63, 
1,10,2012,3638.54, 
1,11,2012,3638.5, 
1,12,2012,3638.4, 
1,13,2012,3638.32, 
1,14,2012,3638.23, 
1,15,2012,3638.15, 
1,16,2012,3638.09, 
1,17,2012,3637.98, 
1,18,2012,3637.86, 
1,19,2012,3637.74, 
1,20,2012,3637.69, 
1,21,2012,3637.57, 
1,22,2012,3637.56, 
1,23,2012,3637.48, 
1,24,2012,3637.43, 
1,25,2012,3637.33, 
1,26,2012,3637.27, 
1,27,2012,3637.21, 
1,28,2012,3637.13, 
1,29,2012,3637.08, 
1,30,2012,3636.98, 
1,31,2012,3636.91, 
2,1,2012,3636.87, 
2,2,2012,3636.79, 
2,3,2012,3636.73, 
2,4,2012,3636.7, 
2,5,2012,3636.64, 
2,6,2012,3636.57, 
2,7,2012,3636.52, 
2,8,2012,3636.48, 
2,9,2012,3636.42, 
2,10,2012,3636.33, 
2,11,2012,3636.31, 
2,12,2012,3636.22, 
2,13,2012,3636.18, 
2,14,2012,3636.11, 
2,15,2012,3636.09, 
2,16,2012,3636.04, 
2,17,2012,3635.96, 
2,18,2012,3635.93, 
2,19,2012,3635.84, 
2,20,2012,3635.8, 
2,21,2012,3635.76, 
2,22,2012,3635.67, 
2,23,2012,3635.65, 
2,24,2012,3635.57, 
2,25,2012,3635.49, 
2,26,2012,3635.46, 
2,27,2012,3635.38, 
2,28,2012,3635.33, 
2,29,2012,3635.28, 
3,1,2012,3635.26, 
3,2,2012,3635.23, 
3,3,2012,3635.2, 
3,4,2012,3635.2, 
3,5,2012,3635.15, 
3,6,2012,3635.09, 
3,7,2012,3635.08, 
3,8,2012,3635.01, 
3,9,2012,3634.99, 
3,10,2012,3634.97, 
3,11,2012,3634.96, 
3,12,2012,3634.94, 
3,13,2012,3634.91, 
3,14,2012,3634.91, 
3,15,2012,3634.92, 
3,16,2012,3634.93, 
3,17,2012,3634.96, 
3,18,2012,3634.99, 
3,19,2012,3634.99, 
3,20,2012,3635.02, 
3,21,2012,3635.05, 
3,22,2012,3635.07, 
3,23,2012,3635.09, 
3,24,2012,3635.14, 
3,25,2012,3635.18, 
3,26,2012,3635.18, 
3,27,2012,3635.2, 
3,28,2012,3635.22, 
3,29,2012,3635.25, 
3,30,2012,3635.29, 
3,31,2012,3635.33, 
4,1,2012,3635.39, 
4,2,2012,3635.41, 
4,3,2012,3635.47, 
4,4,2012,3635.52, 
4,5,2012,3635.58, 
4,6,2012,3635.6, 
4,7,2012,3635.63, 
4,8,2012,3635.7, 
4,9,2012,3635.74, 
4,10,2012,3635.77, 
4,11,2012,3635.86, 
4,12,2012,3635.81, 
4,13,2012,3635.82, 
4,14,2012,3635.79, 
4,15,2012,3635.89, 
4,16,2012,3635.92, 
4,17,2012,3635.91, 
4,18,2012,3635.94, 
4,19,2012,3635.92, 
4,20,2012,3635.93, 
4,21,2012,3635.93, 
4,22,2012,3635.92, 
4,23,2012,3635.85, 
4,24,2012,3635.79, 
4,25,2012,3635.78, 
4,26,2012,3635.78, 
4,27,2012,3635.77, 
4,28,2012,3635.76, 
4,29,2012,3635.75, 
4,30,2012,3635.76, 
5,1,2012,3635.78, 
5,2,2012,3635.82, 
5,3,2012,3635.82, 
5,4,2012,3635.83, 
5,5,2012,3635.94, 
5,6,2012,3635.9, 
5,7,2012,3635.95, 
5,8,2012,3635.86, 
5,9,2012,3635.89, 
5,10,2012,3635.89, 
5,11,2012,3635.89, 
5,12,2012,3635.95, 
5,13,2012,3635.96, 
5,14,2012,3635.99, 
5,15,2012,3636, 
5,16,2012,3635.99, 
5,17,2012,3635.94, 
5,18,2012,3635.92, 
5,19,2012,3635.96, 
5,20,2012,3635.98, 
5,21,2012,3635.95, 
5,22,2012,3635.95, 
5,23,2012,3635.98, 
5,24,2012,3635.91, 
5,25,2012,3636, 
5,26,2012,3636.02, 
5,27,2012,3636.25, 
5,28,2012,3636.41, 
5,29,2012,3636.54, 
5,30,2012,3636.72, 
5,31,2012,3636.83, 
6,1,2012,3636.89, 
6,2,2012,3636.86, 
6,3,2012,3636.9, 
6,4,2012,3636.85, 
6,5,2012,3636.78, 
6,6,2012,3636.72, 
6,7,2012,3636.67, 
6,8,2012,3636.57, 
6,9,2012,3636.48, 
6,10,2012,3636.52, 
6,11,2012,3636.4, 
6,12,2012,3636.29, 
6,13,2012,3636.19, 
6,14,2012,3636.09, 
6,15,2012,3636, 
6,16,2012,3635.89, 
6,17,2012,3635.8, 
6,18,2012,3635.65, 
6,19,2012,3635.5, 
6,20,2012,3635.37, 
6,21,2012,3635.2, 
6,22,2012,3635.06, 
6,23,2012,3634.94, 
6,24,2012,3634.83, 
6,25,2012,3634.68, 
6,26,2012,3634.51, 
6,27,2012,3634.34, 
6,28,2012,3634.2, 
6,29,2012,3634.03, 
6,30,2012,3633.9, 
7,1,2012,3633.69, 
7,2,2012,3633.48, 
7,3,2012,3633.28, 
7,4,2012,3633.12, 
7,5,2012,3632.94, 
7,6,2012,3632.74, 
7,7,2012,3632.56, 
7,8,2012,3632.39, 
7,9,2012,3632.19, 
7,10,2012,3632, 
7,11,2012,3631.81, 
7,12,2012,3631.62, 
7,13,2012,3631.45, 
7,14,2012,3631.29, 
7,15,2012,3631.13, 
7,16,2012,3630.99, 
7,17,2012,3630.81, 
7,18,2012,3630.63, 
7,19,2012,3630.48, 
7,20,2012,3630.28, 
7,21,2012,3630.12, 
7,22,2012,3629.97, 
7,23,2012,3629.78, 
7,24,2012,3629.57, 
7,25,2012,3629.41, 
7,26,2012,3629.23, 
7,27,2012,3629.09, 
7,28,2012,3628.92, 
7,29,2012,3628.78, 
7,30,2012,3628.63, 
7,31,2012,3628.45, 
8,1,2012,3628.27, 
8,2,2012,3628.12, 
8,3,2012,3627.93, 
8,4,2012,3627.81, 
8,5,2012,3627.66, 
8,6,2012,3627.48, 
8,7,2012,3627.31, 
8,8,2012,3627.15, 
8,9,2012,3626.99, 
8,10,2012,3626.81, 
8,11,2012,3626.63, 
8,12,2012,3626.49, 
8,13,2012,3626.29, 
8,14,2012,3626.19, 
8,15,2012,3625.99, 
8,16,2012,3625.81, 
8,17,2012,3625.63, 
8,18,2012,3625.46, 
8,19,2012,3625.3, 
8,20,2012,3625.11, 
8,21,2012,3624.96, 
8,22,2012,3624.8, 
8,23,2012,3624.65, 
8,24,2012,3624.52, 
8,25,2012,3624.4, 
8,26,2012,3624.24, 
8,27,2012,3624.09, 
8,28,2012,3623.93, 
8,29,2012,3623.82, 
8,30,2012,3623.69, 
8,31,2012,3623.62, 
9,1,2012,3623.55, 
9,2,2012,3623.47, 
9,3,2012,3623.4, 
9,4,2012,3623.32, 
9,5,2012,3623.24, 
9,6,2012,3623.16, 
9,7,2012,3623.07, 
9,8,2012,3623.01, 
9,9,2012,3622.94, 
9,10,2012,3622.87, 
9,11,2012,3622.8, 
9,12,2012,3622.78, 
9,13,2012,3622.73, 
9,14,2012,3622.67, 
9,15,2012,3622.6, 
9,16,2012,3622.53, 
9,17,2012,3622.47, 
9,18,2012,3622.4, 
9,19,2012,3622.33, 
9,20,2012,3622.27, 
9,21,2012,3622.19, 
9,22,2012,3622.12, 
9,23,2012,3622.05, 
9,24,2012,3621.98, 
9,25,2012,3621.92, 
9,26,2012,3621.85, 
9,27,2012,3621.77, 
9,28,2012,3621.69, 
9,29,2012,3621.62, 
9,30,2012,3621.56, 
10,1,2012,3621.48, 
10,2,2012,3621.41, 
10,3,2012,3621.32, 
10,4,2012,3621.24, 
10,5,2012,3621.2, 
10,6,2012,3621.13, 
10,7,2012,3621.04, 
10,8,2012,3620.95, 
10,9,2012,3620.88, 
10,10,2012,3620.8, 
10,11,2012,3620.78, 
10,12,2012,3620.75, 
10,13,2012,3620.73, 
10,14,2012,3620.66, 
10,15,2012,3620.58, 
10,16,2012,3620.49, 
10,17,2012,3620.41, 
10,18,2012,3620.38, 
10,19,2012,3620.33, 
10,20,2012,3620.23, 
10,21,2012,3620.18, 
10,22,2012,3620.1, 
10,23,2012,3620.04, 
10,24,2012,3619.97, 
10,25,2012,3619.9, 
10,26,2012,3619.81, 
10,27,2012,3619.73, 
10,28,2012,3619.66, 
10,29,2012,3619.59, 
10,30,2012,3619.52, 
10,31,2012,3619.46, 
11,1,2012,3619.38, 
11,2,2012,3619.33, 
11,3,2012,3619.27, 
11,4,2012,3619.21, 
11,5,2012,3619.16, 
11,6,2012,3619.09, 
11,7,2012,3619.04, 
11,8,2012,3618.94, 
11,9,2012,3618.92, 
11,10,2012,3618.81, 
11,11,2012,3618.74, 
11,12,2012,3618.7, 
11,13,2012,3618.59, 
11,14,2012,3618.53, 
11,15,2012,3618.46, 
11,16,2012,3618.42, 
11,17,2012,3618.32, 
11,18,2012,3618.25, 
11,19,2012,3617.79, 
11,20,2012,3617.06, 
11,21,2012,3616.38, 
11,22,2012,3615.82, 
11,23,2012,3615.53, 
11,24,2012,3615.48, 
11,25,2012,3615.41, 
11,26,2012,3615.36, 
11,27,2012,3615.28, 
11,28,2012,3615.21, 
11,29,2012,3615.11, 
11,30,2012,3615.1, 
12,1,2012,3614.91, 
12,2,2012,3614.74, 
12,3,2012,3614.63, 
12,4,2012,3614.49, 
12,5,2012,3614.33, 
12,6,2012,3614.2, 
12,7,2012,3614.04, 
12,8,2012,3613.87, 
12,9,2012,3613.7, 
12,10,2012,3613.5, 
